order_id,client_id,order_date,order_amount,product,quantity,payment_type
13565,74,2025-03-20,1860,Монитор,3,card
13566,8,2025-04-17,4535,Смартфон,3,card
13567,8,2025-05-24,3923,Клавиатура,2,card
13568,67,2025-07-30,3891,Монитор,2,card
13569,92,2025-07-05,4556,Планшет,2,cash
13570,76,2024-12-16,3528,Мышь,3,bank_transfer
13571,27,2025-01-01,1204,Монитор,2,card
13572,76,2025-07-23,4167,Мышь,1,cash
13573,35,2025-05-14,2135,Ноутбук,3,card
13574,67,2025-03-30,2629,Ноутбук,3,cash
13575,53,2025-02-25,1342,Смартфон,1,card
13576,52,2025-03-09,3228,Мышь,2,cash
13577,43,2025-01-24,2415,Смартфон,1,bank_transfer
13578,84,2025-04-04,2862,Планшет,2,cash
13579,9,2025-08-07,1287,Клавиатура,3,card
13580,54,2025-05-04,2489,Планшет,3,card
13581,74,2025-10-20,3438,Монитор,1,cash
13582,66,2024-12-25,4032,Монитор,2,cash
13583,40,2025-08-10,3107,Мышь,1,bank_transfer
13584,59,2024-11-15,2711,Смартфон,3,bank_transfer
13585,80,2025-08-16,3437,Планшет,1,bank_transfer
13586,78,2025-02-14,1560,Монитор,2,card
13587,85,2024-12-04,2864,Ноутбук,1,card
13588,15,2025-01-30,1559,Ноутбук,3,bank_transfer
13589,57,2025-08-13,4456,Смартфон,2,bank_transfer
13590,5,2025-04-08,816,Смартфон,1,card
13591,15,2025-07-17,4932,Клавиатура,1,bank_transfer
13592,41,2025-01-26,1809,Клавиатура,3,bank_transfer
13593,37,2025-06-06,807,Смартфон,2,card
13594,72,2024-12-01,2556,Монитор,3,bank_transfer
13595,21,2025-07-01,4342,Смартфон,2,card
13596,41,2024-12-20,1249,Ноутбук,2,bank_transfer
13597,74,2025-05-26,1905,Мышь,2,card
13598,35,2025-02-18,844,Клавиатура,3,card
13599,17,2025-07-01,1709,Ноутбук,1,bank_transfer
13600,72,2024-10-21,3024,Смартфон,3,card
13601,16,2024-11-02,3917,Ноутбук,1,bank_transfer
13602,54,2024-11-10,2867,Ноутбук,1,card
13603,53,2025-05-11,3029,Смартфон,2,bank_transfer
13604,40,2024-12-06,946,Мышь,2,card
13605,98,2024-12-01,1648,Планшет,3,cash
13606,12,2025-04-20,1347,Монитор,3,cash
13607,47,2025-08-13,1066,Ноутбук,1,bank_transfer
13608,97,2025-06-26,2561,Клавиатура,1,cash
13609,10,2025-07-26,3564,Мышь,2,cash
13610,18,2025-04-21,4489,Планшет,1,card
13611,55,2025-02-27,3646,Клавиатура,1,bank_transfer
13612,50,2025-09-04,2819,Смартфон,3,card
13613,58,2025-10-10,1191,Клавиатура,3,cash
13614,86,2024-11-02,1522,Планшет,1,bank_transfer
13615,55,2024-10-24,2094,Монитор,3,bank_transfer
13616,12,2025-01-13,3325,Ноутбук,2,cash
13617,94,2025-01-04,2027,Планшет,3,bank_transfer
13618,45,2025-07-19,3170,Ноутбук,3,bank_transfer
13619,5,2025-04-20,3720,Монитор,1,cash
13620,16,2025-09-23,2918,Планшет,1,card
13621,59,2024-11-04,3752,Мышь,2,cash
13622,93,2025-03-29,2318,Клавиатура,2,card
13623,11,2025-09-01,4902,Клавиатура,3,card
13624,30,2024-10-22,1276,Планшет,1,cash
13625,52,2025-02-26,3215,Смартфон,1,card
13626,62,2025-05-23,1698,Планшет,3,cash
13627,90,2025-02-16,2723,Планшет,2,card
13628,64,2024-10-23,2751,Монитор,2,bank_transfer
13629,96,2025-09-30,4480,Планшет,3,card
13630,8,2025-08-19,4174,Монитор,3,cash
13631,52,2025-05-05,2086,Монитор,3,cash
13632,12,2025-07-10,1247,Клавиатура,3,cash
13633,86,2025-08-13,1934,Клавиатура,2,card
13634,43,2025-04-03,1409,Мышь,1,card
13635,30,2025-09-11,2338,Клавиатура,3,card
13636,42,2025-08-15,1108,Мышь,2,bank_transfer
13637,57,2025-06-20,1572,Мышь,2,cash
13638,91,2025-09-21,3047,Ноутбук,3,card
13639,73,2025-03-16,4633,Монитор,3,card
13640,20,2024-12-28,2496,Монитор,3,cash
13641,26,2025-02-27,2841,Смартфон,2,card
13642,2,2025-02-02,1525,Мышь,1,card
13643,35,2024-12-07,2803,Монитор,3,cash
13644,93,2025-06-25,3899,Планшет,1,card
13645,77,2025-02-15,1241,Смартфон,1,bank_transfer
13646,91,2025-03-04,2615,Ноутбук,1,bank_transfer
13647,44,2025-08-29,4642,Планшет,2,bank_transfer
13648,50,2025-09-26,1641,Смартфон,2,bank_transfer
13649,11,2025-07-03,3683,Клавиатура,1,bank_transfer
13650,35,2024-11-15,4404,Мышь,2,cash
13651,86,2025-09-10,4594,Планшет,2,cash
13652,85,2025-06-17,1902,Клавиатура,1,card
13653,97,2025-10-10,4101,Ноутбук,3,cash
13654,59,2024-10-30,2357,Ноутбук,3,bank_transfer
13655,46,2025-06-07,3946,Ноутбук,3,bank_transfer
13656,11,2024-12-08,4356,Ноутбук,3,card
13657,47,2025-09-29,3996,Смартфон,1,cash
13658,52,2024-12-01,3902,Клавиатура,3,card
13659,16,2024-11-07,2172,Мышь,3,card
13660,12,2025-04-25,1478,Ноутбук,3,bank_transfer
13661,100,2025-01-26,4993,Планшет,1,bank_transfer
13662,41,2025-03-14,4948,Монитор,3,cash
13663,49,2025-05-09,4970,Планшет,3,cash
13664,57,2025-05-17,4837,Монитор,3,cash
13665,37,2025-07-13,4964,Смартфон,3,cash
13666,7,2025-10-05,2728,Монитор,1,cash
13667,70,2025-04-15,3177,Смартфон,3,bank_transfer
13668,3,2025-10-11,1749,Планшет,2,card
13669,74,2025-06-20,1312,Монитор,1,card
13670,87,2025-08-29,2335,Клавиатура,1,cash
13671,2,2025-05-27,1815,Клавиатура,2,bank_transfer
13672,21,2025-04-30,3387,Планшет,3,card
13673,42,2024-12-12,3917,Ноутбук,1,bank_transfer
13674,66,2025-03-23,4302,Монитор,2,bank_transfer
13675,83,2024-12-29,4378,Клавиатура,1,cash
13676,83,2025-10-07,2651,Мышь,3,bank_transfer
13677,56,2025-10-08,1165,Смартфон,3,bank_transfer
13678,20,2024-12-11,3265,Мышь,2,cash
13679,51,2025-06-18,3844,Смартфон,3,card
13680,11,2024-11-20,1529,Смартфон,2,bank_transfer
13681,39,2024-11-26,3792,Монитор,3,card
13682,34,2025-04-04,2391,Клавиатура,3,bank_transfer
13683,82,2025-06-08,4883,Мышь,1,card
13684,46,2025-08-06,3717,Смартфон,3,bank_transfer
13685,57,2025-05-12,1225,Планшет,1,cash
13686,85,2025-08-17,2775,Мышь,2,card
13687,34,2025-05-04,1063,Смартфон,3,cash
13688,23,2025-05-16,1701,Мышь,3,card
13689,37,2024-12-20,2710,Мышь,3,bank_transfer
13690,52,2024-10-29,1522,Мышь,1,bank_transfer
13691,54,2025-05-09,1341,Мышь,2,card
13692,26,2025-10-10,4585,Ноутбук,2,card
13693,19,2024-11-19,2723,Монитор,3,cash
13694,66,2025-03-13,2902,Клавиатура,1,card
13695,51,2025-09-18,1923,Монитор,3,bank_transfer
13696,38,2025-04-02,1765,Ноутбук,1,card
13697,51,2025-01-22,1531,Ноутбук,3,card
13698,55,2025-02-03,3842,Мышь,3,bank_transfer
13699,59,2025-03-25,2052,Мышь,2,cash
13700,24,2024-10-29,810,Планшет,3,card
13701,63,2025-09-14,4316,Мышь,3,card
13702,65,2025-07-05,2997,Ноутбук,3,cash
13703,83,2024-12-27,3444,Монитор,2,cash
13704,98,2025-03-06,1574,Монитор,2,card
13705,33,2024-12-12,1960,Клавиатура,3,bank_transfer
13706,8,2025-03-03,4591,Ноутбук,1,bank_transfer
13707,17,2024-12-03,3001,Ноутбук,1,cash
13708,96,2025-04-20,1851,Монитор,1,cash
13709,63,2025-05-07,2966,Клавиатура,3,cash
13710,30,2025-01-10,4321,Ноутбук,2,cash
13711,19,2025-01-01,3241,Монитор,1,card
13712,87,2025-07-03,3038,Планшет,2,cash
13713,66,2025-05-21,2814,Смартфон,2,bank_transfer
13714,75,2025-05-02,1832,Смартфон,2,card
13715,50,2025-08-08,2758,Смартфон,2,card
13716,9,2025-01-08,4611,Мышь,2,cash
13717,100,2025-03-29,3819,Клавиатура,2,bank_transfer
13718,81,2025-10-16,4728,Планшет,2,bank_transfer
13719,53,2025-06-15,3601,Монитор,1,bank_transfer
13720,49,2024-12-02,3959,Ноутбук,2,bank_transfer
13721,74,2025-09-09,2197,Смартфон,1,card
13722,86,2024-12-20,2103,Мышь,3,cash
13723,42,2025-04-24,2818,Мышь,1,cash
13724,83,2025-01-03,3377,Клавиатура,1,bank_transfer
13725,82,2025-10-12,2195,Клавиатура,3,cash
13726,98,2025-09-29,2216,Мышь,1,card
13727,44,2025-02-27,2732,Ноутбук,1,card
13728,21,2025-03-28,1203,Монитор,1,card
13729,23,2025-08-16,3650,Ноутбук,2,cash
13730,61,2025-04-13,1389,Смартфон,1,bank_transfer
13731,95,2025-02-04,3878,Ноутбук,1,bank_transfer
13732,93,2024-11-19,1986,Смартфон,1,cash
13733,49,2025-09-28,4175,Смартфон,3,bank_transfer
13734,81,2025-03-26,4721,Планшет,2,cash
13735,17,2024-11-30,2375,Мышь,3,bank_transfer
13736,77,2025-04-26,3924,Монитор,1,card
13737,75,2025-02-14,2765,Мышь,2,card
13738,50,2025-08-15,4908,Планшет,1,bank_transfer
13739,73,2025-08-29,3639,Планшет,1,cash
13740,83,2025-08-03,3240,Мышь,2,bank_transfer
13741,85,2025-07-17,2158,Клавиатура,1,bank_transfer
13742,41,2024-11-14,1051,Монитор,1,bank_transfer
13743,59,2025-05-27,2549,Монитор,3,bank_transfer
13744,33,2025-10-10,3672,Клавиатура,1,bank_transfer
13745,40,2025-09-05,2042,Монитор,1,cash
13746,71,2025-08-11,822,Мышь,1,cash
13747,57,2025-02-11,3124,Ноутбук,2,cash
13748,37,2024-11-20,913,Монитор,2,cash
13749,15,2025-01-16,4050,Клавиатура,3,bank_transfer
13750,23,2025-06-07,1316,Клавиатура,3,bank_transfer
13751,85,2025-08-05,2540,Смартфон,2,bank_transfer
13752,59,2025-09-16,4690,Ноутбук,2,bank_transfer
13753,50,2025-05-11,1163,Монитор,3,bank_transfer
13754,22,2025-08-25,3956,Мышь,1,card
13755,60,2025-04-02,866,Смартфон,3,bank_transfer
13756,87,2025-03-07,3523,Планшет,2,card
13757,49,2025-09-21,4140,Мышь,3,card
13758,98,2024-11-27,2437,Смартфон,3,cash
13759,43,2025-03-02,4986,Ноутбук,3,cash
13760,57,2024-11-08,3084,Клавиатура,1,bank_transfer
13761,11,2025-06-06,2164,Смартфон,3,cash
13762,9,2025-07-22,1571,Ноутбук,2,cash
13763,64,2025-04-16,3925,Монитор,3,bank_transfer
13764,53,2025-01-02,2273,Ноутбук,2,card
13765,91,2025-07-10,2505,Мышь,1,bank_transfer
13766,6,2025-02-09,3617,Смартфон,3,cash
13767,18,2024-12-22,3955,Планшет,1,bank_transfer
13768,96,2025-03-13,3946,Монитор,3,cash
13769,95,2025-09-07,1383,Смартфон,3,bank_transfer
13770,96,2025-02-11,1403,Клавиатура,2,cash
13771,3,2024-11-05,1365,Смартфон,2,bank_transfer
13772,71,2025-06-25,3244,Смартфон,1,card
13773,11,2024-12-30,3120,Клавиатура,2,cash
13774,42,2025-01-25,2539,Монитор,2,cash
13775,9,2025-10-02,3538,Мышь,3,bank_transfer
13776,97,2025-04-15,3629,Смартфон,1,cash
13777,78,2025-07-13,2163,Ноутбук,1,bank_transfer
13778,7,2025-01-26,1648,Смартфон,3,bank_transfer
13779,21,2025-07-24,1705,Клавиатура,3,card
13780,100,2025-02-28,3350,Клавиатура,1,cash
13781,35,2025-09-15,2217,Смартфон,2,cash
13782,22,2025-02-27,1570,Планшет,1,card
13783,42,2025-05-08,4744,Монитор,1,bank_transfer
13784,30,2024-11-28,2837,Планшет,3,cash
13785,82,2025-04-25,1275,Мышь,1,bank_transfer
13786,81,2025-01-21,1958,Планшет,1,cash
13787,80,2024-12-17,3406,Смартфон,3,card
13788,50,2025-05-23,3364,Мышь,3,bank_transfer
13789,72,2025-03-05,959,Ноутбук,2,card
13790,55,2024-11-10,2439,Клавиатура,1,bank_transfer
13791,55,2025-04-05,2706,Ноутбук,2,card
13792,98,2024-12-18,1380,Планшет,3,bank_transfer
13793,7,2025-02-15,4701,Мышь,1,bank_transfer
13794,54,2024-11-16,1985,Мышь,2,cash
13795,80,2025-01-13,1900,Ноутбук,3,cash
13796,21,2025-03-20,1564,Клавиатура,3,cash
13797,89,2025-02-19,3765,Мышь,3,card
13798,36,2025-01-20,3206,Смартфон,2,cash
13799,9,2025-05-26,2199,Смартфон,2,bank_transfer
13800,69,2025-05-03,3990,Смартфон,2,bank_transfer
13801,90,2025-05-22,4137,Монитор,1,card
13802,19,2025-08-23,1134,Мышь,1,bank_transfer
13803,7,2025-09-12,4381,Монитор,1,bank_transfer
13804,45,2025-04-27,1138,Ноутбук,1,card
13805,20,2025-04-01,3453,Планшет,3,cash
13806,91,2025-04-10,837,Монитор,1,cash
13807,79,2025-02-02,3255,Клавиатура,3,cash
13808,63,2024-11-26,1221,Монитор,2,cash
13809,45,2025-05-15,4111,Мышь,2,bank_transfer
13810,72,2024-11-24,1249,Планшет,1,bank_transfer
13811,18,2025-08-26,4613,Монитор,1,cash
13812,50,2025-04-04,3105,Ноутбук,3,cash
13813,89,2024-12-07,2062,Мышь,3,card
13814,97,2025-08-16,4986,Смартфон,2,card
13815,70,2024-11-19,4331,Смартфон,1,card
13816,80,2025-09-02,1350,Планшет,2,bank_transfer
13817,11,2025-10-08,4057,Монитор,3,cash
13818,5,2025-07-14,1110,Мышь,1,card
13819,65,2025-01-25,1857,Клавиатура,1,bank_transfer
13820,21,2025-04-07,4856,Клавиатура,2,cash
13821,52,2024-12-24,818,Планшет,3,card
13822,69,2025-07-04,996,Мышь,1,cash
13823,57,2024-12-11,4381,Монитор,1,bank_transfer
13824,22,2025-02-26,1337,Мышь,2,bank_transfer
13825,31,2025-01-09,4742,Монитор,2,card
13826,21,2025-03-06,1444,Планшет,1,cash
13827,3,2024-12-21,4409,Планшет,3,card
13828,30,2025-02-13,938,Ноутбук,1,card
13829,56,2025-05-22,4992,Клавиатура,3,card
13830,13,2025-01-17,3748,Клавиатура,3,bank_transfer
13831,72,2025-07-22,2164,Клавиатура,2,cash
13832,94,2025-01-23,1933,Монитор,2,cash
13833,16,2024-10-24,1914,Смартфон,2,bank_transfer
13834,85,2025-09-06,4856,Планшет,2,bank_transfer
13835,62,2025-01-04,4154,Ноутбук,1,bank_transfer
13836,60,2025-09-19,3277,Смартфон,2,cash
13837,93,2024-12-07,4335,Ноутбук,1,card
13838,45,2025-04-01,4723,Мышь,3,bank_transfer
13839,89,2025-03-30,1511,Смартфон,3,cash
13840,19,2025-07-16,4517,Монитор,3,card
13841,54,2025-08-29,4234,Ноутбук,2,bank_transfer
13842,30,2024-11-22,2814,Планшет,3,bank_transfer
13843,79,2025-05-28,883,Монитор,2,card
13844,87,2025-01-27,4989,Монитор,1,bank_transfer
13845,18,2025-01-08,3096,Монитор,1,bank_transfer
13846,28,2024-10-23,4605,Ноутбук,1,bank_transfer
13847,6,2025-04-24,2533,Ноутбук,1,bank_transfer
13848,56,2025-04-16,1879,Клавиатура,1,cash
13849,74,2024-11-24,2731,Смартфон,1,card
13850,22,2025-03-23,2831,Ноутбук,2,card
13851,54,2025-06-24,1558,Планшет,1,cash
13852,93,2025-03-17,4692,Монитор,3,card
13853,51,2024-11-26,3334,Ноутбук,1,bank_transfer
13854,32,2024-12-13,1156,Монитор,2,cash
13855,80,2025-06-05,1589,Клавиатура,1,cash
13856,74,2025-08-28,3792,Мышь,2,cash
13857,66,2025-08-17,1738,Монитор,1,bank_transfer
13858,37,2025-02-26,2573,Ноутбук,3,cash
13859,77,2025-01-23,951,Монитор,3,bank_transfer
13860,57,2025-01-05,1546,Монитор,1,cash
13861,15,2025-04-03,3856,Монитор,2,card
13862,55,2024-12-16,2243,Ноутбук,3,card
13863,68,2025-05-31,2656,Планшет,3,card
13864,70,2025-01-20,2830,Ноутбук,3,card
13865,43,2025-08-16,4231,Ноутбук,2,cash
13866,29,2025-06-11,4567,Мышь,3,card
13867,34,2025-01-26,1553,Клавиатура,1,cash
13868,51,2024-10-29,3347,Ноутбук,1,card
13869,1,2025-01-11,1913,Клавиатура,1,bank_transfer
13870,74,2025-01-26,2097,Монитор,2,cash
13871,32,2025-08-17,1437,Монитор,2,bank_transfer
13872,52,2025-01-16,2023,Монитор,3,card
13873,39,2025-04-28,3101,Ноутбук,1,card
13874,38,2024-11-30,1238,Монитор,2,card
13875,67,2025-01-03,3269,Мышь,3,cash
13876,51,2024-10-29,1276,Смартфон,1,card
13877,84,2025-09-25,1469,Клавиатура,2,cash
13878,62,2024-12-17,4157,Планшет,2,cash
13879,4,2024-12-29,3113,Монитор,3,bank_transfer
13880,80,2025-02-16,3234,Планшет,3,card
13881,44,2025-05-19,1351,Клавиатура,3,bank_transfer
13882,94,2025-10-09,2455,Клавиатура,2,cash
13883,58,2025-09-18,4196,Мышь,3,bank_transfer
13884,77,2024-12-26,3875,Смартфон,2,bank_transfer
13885,40,2024-11-14,4347,Мышь,1,card
13886,99,2025-10-01,3649,Монитор,1,card
13887,78,2025-05-27,2613,Монитор,3,cash
13888,82,2025-02-13,2779,Монитор,1,cash
13889,46,2025-02-25,4853,Клавиатура,1,cash
13890,90,2025-06-06,3449,Ноутбук,1,card
13891,87,2025-02-24,1672,Мышь,1,bank_transfer
13892,57,2025-08-19,4456,Клавиатура,2,cash
13893,70,2025-05-17,3273,Мышь,2,card
13894,83,2024-11-12,2903,Ноутбук,3,bank_transfer
13895,74,2025-09-28,3484,Смартфон,3,bank_transfer
13896,87,2025-10-20,2719,Ноутбук,1,cash
13897,85,2025-07-17,3759,Ноутбук,2,card
13898,4,2025-01-09,3512,Клавиатура,3,bank_transfer
13899,83,2025-08-25,2928,Планшет,2,cash
13900,5,2025-01-16,1455,Монитор,2,bank_transfer
13901,80,2025-02-16,1490,Монитор,1,card
13902,57,2025-01-09,3766,Монитор,3,bank_transfer
13903,100,2024-10-29,1909,Мышь,2,card
13904,62,2025-10-18,854,Мышь,3,card
13905,51,2024-11-23,2387,Мышь,2,card
13906,43,2024-12-07,2421,Планшет,3,card
13907,38,2025-04-07,4848,Ноутбук,2,cash
13908,30,2025-03-27,2415,Мышь,1,card
13909,37,2025-04-12,4218,Ноутбук,2,cash
13910,87,2025-07-23,4588,Клавиатура,3,card
13911,75,2025-07-24,3146,Ноутбук,3,cash
13912,27,2024-11-06,3017,Смартфон,2,cash
13913,63,2025-05-21,3905,Ноутбук,1,card
13914,85,2025-04-03,2948,Ноутбук,2,bank_transfer
13915,92,2025-09-11,3930,Смартфон,3,bank_transfer
13916,18,2025-02-07,4337,Ноутбук,2,cash
13917,98,2025-05-02,1686,Монитор,3,card
13918,25,2025-07-29,3755,Мышь,1,cash
13919,20,2025-05-24,2468,Смартфон,3,bank_transfer
13920,37,2025-10-14,988,Планшет,1,bank_transfer
13921,19,2025-06-21,4069,Ноутбук,1,cash
13922,10,2025-04-04,1394,Мышь,1,card
13923,76,2025-08-02,2087,Мышь,1,cash
13924,21,2025-05-23,3851,Монитор,3,card
13925,59,2025-01-17,3773,Планшет,2,cash
13926,72,2024-11-16,2700,Планшет,3,bank_transfer
13927,42,2025-07-09,1157,Монитор,1,card
13928,28,2024-12-07,3501,Монитор,3,bank_transfer
13929,44,2025-10-19,4964,Смартфон,2,cash
13930,8,2025-04-19,3401,Смартфон,2,bank_transfer
13931,47,2025-10-11,4281,Мышь,2,cash
13932,21,2025-05-10,1530,Ноутбук,2,bank_transfer
13933,4,2024-12-06,2371,Ноутбук,1,card
13934,51,2025-01-14,2803,Смартфон,2,bank_transfer
13935,30,2025-06-09,4889,Планшет,1,bank_transfer
13936,4,2025-05-07,4248,Ноутбук,2,cash
13937,39,2025-02-09,1256,Ноутбук,3,cash
13938,55,2024-12-22,3281,Ноутбук,1,bank_transfer
13939,43,2024-11-09,3791,Смартфон,1,bank_transfer
13940,54,2024-11-09,3243,Монитор,1,cash
13941,35,2025-07-17,3405,Смартфон,3,bank_transfer
13942,89,2025-06-30,4163,Планшет,2,bank_transfer
13943,34,2024-12-05,2978,Планшет,2,card
13944,98,2025-07-11,2324,Монитор,3,bank_transfer
13945,8,2025-05-31,4014,Смартфон,1,cash
13946,20,2025-07-27,4737,Клавиатура,2,cash
13947,70,2025-08-23,3428,Ноутбук,2,card
13948,25,2025-07-17,936,Монитор,3,card
13949,90,2025-10-01,3271,Клавиатура,1,cash
13950,29,2025-09-26,1631,Мышь,2,card
13951,11,2025-09-17,4161,Клавиатура,3,cash
13952,88,2025-06-26,3273,Клавиатура,2,card
13953,60,2025-08-13,4186,Клавиатура,1,bank_transfer
13954,32,2025-03-05,4311,Монитор,3,card
13955,91,2025-02-19,3994,Ноутбук,2,card
13956,27,2025-06-03,2569,Монитор,3,bank_transfer
13957,12,2025-02-27,2239,Монитор,3,card
13958,94,2025-05-03,3419,Смартфон,1,bank_transfer
13959,93,2025-04-07,3314,Планшет,2,bank_transfer
13960,45,2024-10-31,2821,Мышь,1,cash
13961,44,2024-11-04,3296,Монитор,3,cash
13962,19,2025-08-01,815,Монитор,3,bank_transfer
13963,73,2025-06-07,1102,Клавиатура,1,cash
13964,26,2025-06-06,1004,Планшет,3,card
13965,10,2025-05-12,1394,Планшет,1,cash
13966,40,2025-10-10,1587,Планшет,2,cash
13967,21,2025-05-15,2505,Планшет,1,card
13968,49,2024-12-20,4638,Мышь,1,bank_transfer
13969,22,2025-08-01,4579,Клавиатура,2,card
13970,81,2025-09-21,4381,Смартфон,3,cash
13971,36,2024-12-30,3409,Монитор,3,card
13972,11,2025-07-28,1448,Смартфон,1,bank_transfer
13973,74,2025-05-11,2010,Клавиатура,2,cash
13974,21,2025-02-20,1028,Монитор,2,bank_transfer
13975,90,2025-08-18,4030,Смартфон,3,card
13976,50,2025-08-07,4860,Мышь,1,bank_transfer
13977,35,2025-10-01,4459,Мышь,1,card
13978,88,2025-03-06,1552,Мышь,2,card
13979,3,2025-01-15,956,Клавиатура,2,cash
13980,96,2025-06-11,2032,Смартфон,3,cash
13981,100,2025-03-18,3070,Ноутбук,2,card
13982,33,2025-05-05,1302,Клавиатура,1,bank_transfer
13983,32,2024-11-05,4234,Клавиатура,2,cash
13984,29,2024-12-28,4428,Планшет,3,cash
13985,54,2025-01-21,4865,Смартфон,2,card
13986,12,2025-05-18,2266,Планшет,2,bank_transfer
13987,70,2025-09-25,2342,Ноутбук,1,bank_transfer
13988,60,2025-08-08,3962,Планшет,2,bank_transfer
13989,78,2025-02-04,2540,Планшет,3,cash
13990,36,2025-01-29,1948,Планшет,2,cash
13991,33,2025-04-02,2211,Ноутбук,2,cash
13992,14,2024-11-28,1271,Ноутбук,2,cash
13993,54,2025-02-03,4131,Ноутбук,3,cash
13994,66,2025-10-07,2767,Монитор,1,cash
13995,11,2024-11-12,1031,Смартфон,2,bank_transfer
13996,15,2025-06-14,3752,Планшет,1,bank_transfer
13997,23,2024-10-27,2295,Планшет,3,cash
13998,25,2025-08-25,1645,Ноутбук,1,cash
13999,22,2025-07-12,4506,Клавиатура,1,card
14000,4,2025-08-18,2117,Мышь,2,card
14001,46,2024-12-03,1314,Монитор,1,cash
14002,33,2024-11-15,2009,Ноутбук,1,bank_transfer
14003,69,2025-07-17,4832,Монитор,2,bank_transfer
14004,38,2025-03-28,4145,Монитор,2,bank_transfer
14005,96,2025-08-11,2435,Монитор,2,card
14006,3,2025-09-28,1210,Мышь,1,cash
14007,1,2024-12-18,3324,Клавиатура,1,card
14008,29,2024-12-02,3928,Планшет,2,cash
14009,10,2025-01-26,3396,Смартфон,3,bank_transfer
14010,26,2024-12-18,4319,Клавиатура,3,bank_transfer
14011,1,2025-07-24,877,Клавиатура,1,cash
14012,80,2025-03-22,2064,Монитор,3,cash
14013,4,2025-04-03,3015,Планшет,1,card
14014,32,2025-04-27,4863,Мышь,1,cash
14015,50,2025-06-25,1461,Мышь,3,cash
14016,59,2025-06-14,3207,Смартфон,2,card
14017,44,2025-01-09,3269,Мышь,2,bank_transfer
14018,4,2024-10-22,4332,Ноутбук,3,bank_transfer
14019,13,2025-09-20,2622,Ноутбук,3,bank_transfer
14020,36,2025-02-26,3721,Планшет,3,cash
14021,32,2025-03-25,4510,Клавиатура,2,card
14022,79,2025-09-07,4952,Планшет,2,cash
14023,24,2025-02-02,1279,Смартфон,2,card
14024,61,2025-03-24,3845,Мышь,3,cash
14025,13,2025-05-29,4458,Ноутбук,2,card
14026,98,2025-08-01,4851,Ноутбук,3,card
14027,19,2025-01-14,1595,Монитор,1,bank_transfer
14028,82,2025-05-20,2153,Планшет,1,card
14029,79,2024-11-03,4149,Ноутбук,2,cash
14030,14,2025-07-29,2567,Клавиатура,1,cash
14031,99,2025-04-26,4449,Монитор,2,bank_transfer
14032,60,2025-04-16,2075,Мышь,2,cash
14033,99,2024-12-30,4782,Мышь,3,cash
14034,16,2025-03-27,2254,Смартфон,1,card
14035,56,2025-05-24,1245,Планшет,3,card
14036,6,2025-02-13,3255,Планшет,1,bank_transfer
14037,95,2025-06-03,888,Смартфон,1,cash
14038,36,2024-11-04,1582,Клавиатура,1,cash
14039,89,2025-07-18,1274,Монитор,3,cash
14040,97,2025-01-15,1599,Клавиатура,3,card
14041,44,2024-11-10,3014,Монитор,2,bank_transfer
14042,46,2024-11-07,4395,Мышь,3,bank_transfer
14043,76,2025-03-16,4027,Монитор,2,bank_transfer
14044,24,2024-11-13,2895,Клавиатура,2,card
14045,89,2025-01-14,1000,Мышь,2,bank_transfer
14046,100,2025-01-17,1621,Монитор,2,card
14047,25,2025-02-23,1185,Смартфон,1,bank_transfer
14048,59,2025-08-24,4164,Планшет,3,cash
14049,16,2025-07-26,3063,Планшет,3,cash
14050,2,2024-12-03,2346,Планшет,1,cash
14051,72,2025-04-26,4465,Планшет,1,card
14052,84,2025-01-10,1695,Клавиатура,3,cash
14053,22,2025-10-17,4403,Смартфон,1,card
14054,83,2025-04-20,1897,Планшет,2,bank_transfer
14055,60,2025-09-01,2265,Монитор,2,cash
14056,17,2025-04-22,4144,Планшет,3,card
14057,22,2025-08-04,4080,Планшет,2,cash
14058,56,2025-08-03,3723,Клавиатура,3,cash
14059,30,2025-01-20,4299,Планшет,2,card
14060,91,2025-01-27,3154,Мышь,1,cash
14061,56,2025-07-04,1764,Монитор,1,card
14062,45,2025-09-27,1744,Клавиатура,1,bank_transfer
14063,74,2025-05-11,3000,Клавиатура,2,card
14064,55,2024-11-20,2889,Смартфон,1,cash
14065,78,2025-07-23,2228,Мышь,1,bank_transfer
14066,16,2025-01-06,3804,Монитор,2,bank_transfer
14067,29,2025-07-06,4700,Монитор,3,card
14068,42,2025-04-19,1298,Мышь,2,cash
14069,19,2025-06-17,3922,Мышь,3,bank_transfer
14070,63,2025-04-21,1338,Смартфон,3,bank_transfer
14071,74,2025-09-21,2063,Клавиатура,3,card
14072,16,2025-01-29,2124,Планшет,3,card
14073,3,2025-10-11,2043,Монитор,3,cash
14074,68,2024-12-13,1447,Клавиатура,1,cash
14075,54,2025-09-28,3987,Смартфон,1,cash
14076,31,2025-01-30,2088,Монитор,1,bank_transfer
14077,23,2025-10-05,1842,Планшет,2,card
14078,58,2025-10-07,1443,Клавиатура,1,card
14079,8,2025-03-30,2975,Ноутбук,3,card
14080,12,2025-10-14,2337,Смартфон,2,card
14081,36,2025-07-09,4296,Монитор,1,card
14082,15,2025-06-03,1695,Мышь,1,bank_transfer
14083,77,2025-04-23,4606,Клавиатура,1,cash
14084,46,2025-07-09,4956,Смартфон,3,bank_transfer
14085,75,2024-12-17,1448,Монитор,3,card
